5	47
500	195
501	206
114	0
99	45
481	81
502	261
204	410
23	0
31	0
25	216
471	399
23	326
503	410
504	11
505	0
506	0
41	0
216	11
260	218
507	60
508	60
354	0
509	11
254	337
9	12
510	125
511	12
512	0
513	294
264	60
248	47
121	0
9	5
476	342
514	35
9	0
515	20
16	326
17	16
516	0
517	0
347	0
518	111
9	251
49	146
519	11
520	305
0	2
521	0
522	489
191	436
17	155
523	150
145	106
216	0
524	264
298	35
525	218
286	56
526	439
9	12
527	0
528	5
529	275
530	445
531	68
532	129
533	12
534	288
410	7
535	171
16	111
536	82
537	13
538	142
539	72
540	0
17	215
541	11
542	0
543	1
544	5
88	47
545	63
546	0
547	33
499	111
548	248
141	72
392	43
67	254
157	36
25	1
30	87
549	1
542	0
550	248
551	356
26	206
552	0
426	2
147	0
553	75
339	359
554	5
555	449
556	95
2	7
1	9
557	1
394	538
174	11
558	389
559	7
338	209
560	221
561	0
562	0
563	12
564	7
565	483
4	11
31	534
566	11
98	55
567	27
256	12
410	36
568	44
53	0
569	356
395	1
570	0
73	11
23	218
256	422
232	11
129	245
571	66
572	528
33	218
573	35
574	2
220	426
503	11
497	12
575	2
576	9
577	0
578	11
262	0
579	0
259	0
86	97
90	227
399	69
580	0
168	45
581	28
291	107
145	11
130	12
17	7
582	338
176	0
199	11
583	0
584	11
395	0
128	93
585	489
586	27
587	0
588	294
165	0
343	104
9	33
248	0
214	131
589	224
590	0
80	364
591	15
592	23
26	73
593	0
594	286
595	116
596	7
471	0
597	335
172	0
41	63
598	55
52	118
599	11
237	35
41	5
37	11
600	0
0	111
531	184
62	55
601	9
20	8
63	0
602	16
603	13
400	47
581	520
232	434
604	12
605	9
606	359
607	0
608	564
609	11
610	0
10	69
51	0
611	189
612	34
25	0
298	47
112	413
75	47
613	288
614	11
615	247
616	50
5	21
617	60
132	519
618	355
237	140
5	36
256	0
619	47
620	5
621	12
622	11
623	261
624	430
296	499
625	12
626	7
109	155
123	107
627	236
154	85
2	195
628	0
629	603
311	442
400	0
260	141
181	2
625	50
2	45
530	216
630	1
498	0
234	11
181	12
631	13
632	1
162	11
633	544
110	184
634	34
1	247
635	17
448	107
209	543
4	11
636	487
637	1
180	0
288	13
638	11
639	95
640	326
285	93
454	0
641	288
172	81
332	615
5	11
117	0
642	50
161	11
76	86
643	227
644	11
645	36
646	318
1	382
647	569
648	12
475	2
289	471
649	528
650	33
651	73
652	36
653	267
654	1
655	81
26	0
656	543
74	511
657	12
658	0
171	0
659	171
98	1
31	209
170	11
660	0
661	261
662	30
94	497
663	11
31	7
664	0
26	528
665	2
97	47
86	17
99	11
16	35
75	0
666	124
200	12
667	218
395	293
37	281
26	454
86	0
668	1
669	104
670	2
479	218
671	288
672	288
209	610
16	144
1	5
216	0
30	19
673	54
674	0
675	97
4	34
500	7
115	54
597	12
41	21
676	255
147	7
677	288
171	0
678	535
679	2
204	0
680	35
681	7
682	661
436	54
683	207
5	1
684	444
230	0
685	5
531	12
175	578
82	0
686	47
12	350
39	655
675	7
50	23
391	3
687	47
688	381
351	0
2	293
689	47
690	11
691	395
692	97
693	541
694	93
121	239
420	83
271	217
456	22
695	2
459	253
696	89
697	224
166	82
379	15
698	55
294	11
699	12
164	7
199	83
700	282
701	0
702	19
209	322
703	671
142	392
704	335
705	11
706	0
707	572
708	615
709	648
46	12
288	150
710	0
204	146
711	352
712	20
713	21
175	12
714	337
145	2
715	11
716	84
527	355
145	0
717	2
718	0
719	0
138	1
669	0
720	0
721	7
722	226
585	107
723	17
724	431
725	35
726	111
727	224
728	590
729	72
4	1
579	406
399	12
539	478
730	17
615	0
546	12
731	36
732	1
341	33
1	44
1	0
733	63
298	111
734	65
335	28
735	63
273	0
736	2
80	546
327	528
737	0
738	7
575	12
739	36
535	47
244	40
535	33
740	78
254	11
289	12
741	7
742	0
743	11
142	251
744	82
745	355
746	11
747	164
26	131
423	27
94	12
748	2
214	12
749	49
750	0
751	47
354	88
41	393
294	2
752	0
753	2
754	640
269	335
755	23
145	102
756	142
757	44
758	401
517	92
759	217
370	12
760	47
0	175
761	7
26	0
1	87
762	396
63	251
180	741
18	275
763	572
503	7
764	0
765	186
563	359
766	21
767	350
399	16
768	655
769	11
770	0
771	81
0	9
772	7
773	83
349	0
46	637
37	410
774	357
775	11
776	11
777	72
778	711
2	25
26	19
779	0
41	439
261	86
315	157
780	5
781	7
12	5
380	12
782	12
209	0
783	410
372	768
784	504
785	207
456	647
786	36
787	633
178	118
788	338
789	208
790	658
791	0
642	569
792	116
793	1
141	12
794	63
795	134
370	103
796	564
797	412
340	790
798	11
799	44
800	256
438	11
801	476
802	227
803	449
483	15
804	47
372	7
413	7
805	12
806	47
807	48
808	417
809	0
810	7
811	27
493	12
812	330
813	0
145	317
814	106
815	0
816	11
817	536
818	186
332	7
29	107
780	47
819	0
820	0
821	0
35	605
822	2
823	7
184	12
16	11
824	60
810	73
30	12
825	632
625	224
826	551
827	609
119	0
828	63
102	299
829	725
830	0
831	142
832	80
544	25
833	1
148	83
431	632
834	126
262	60
26	69
165	439
835	111
836	286
837	143
284	50
198	79
395	430
837	11
838	116
839	21
840	0
387	36
841	634
522	7
842	782
612	86
843	207
769	439
176	576
150	73
844	12
200	0
845	794
104	44
62	23
40	157
846	2
188	218
847	12
848	12
286	375
296	293
26	12
475	293
135	1
849	281
850	0
851	258
647	11
852	234
853	494
854	0
26	268
84	677
855	60
230	1
493	251
856	208
857	821
858	0
859	11
860	0
861	2
104	0
862	7
863	0
339	436
864	184
250	1
91	643
865	330
866	6
867	385
62	5
868	20
99	95
868	5
869	12
711	498
270	11
870	352
871	111
872	0
583	0
873	655
874	336
26	189
875	545
876	186
877	108
0	474
5	111
75	536
2	1
878	859
879	9
880	338
119	39
443	248
556	2
63	359
881	194
186	0
882	5
728	22
821	60
883	564
216	11
884	25
31	19
475	0
529	610
21	36
878	505
128	281
885	21
211	0
886	7
887	84
888	0
889	0
890	83
891	12
892	615
893	0
91	60
894	142
753	504
54	13
895	569
2	281
75	17
851	704
896	184
897	503
70	7
898	410
899	261
249	35
900	361
666	72
349	11
552	35
258	2
10	0
187	209
204	11
901	87
902	25
99	15
903	288
439	17
158	54
615	208
482	11
904	5
905	352
1	29
906	12
789	452
907	528
41	5
29	466
348	634
638	83
908	2
380	7
8	526
909	19
252	50
531	636
910	484
911	17
411	858
912	147
913	11
914	655
84	423
915	28
916	114
244	0
852	247
917	12
918	11
919	7
920	175
921	558
922	615
923	261
924	0
925	0
926	261
160	326
927	250
25	357
928	396
216	0
52	1
929	1
618	289
930	60
931	603
932	50
933	240
11	249
204	2
26	80
934	11
935	504
936	452
937	45
938	10
939	0
224	0
940	422
941	1
595	69
616	83
942	430
943	3
944	206
945	11
101	1
946	836
708	568
947	2
948	232
949	12
259	83
950	21
656	557
951	439
952	288
490	12
953	48
954	326
955	83
956	503
957	577
503	0
958	0
216	586
104	66
959	63
75	643
960	0
86	47
75	11
961	12
962	181
897	11
963	0
520	12
964	505
470	7
822	0
576	0
965	876
7	0
32	95
966	0
967	636
968	451
235	1
762	184
394	2
475	11
717	140
662	164
969	487
970	281
26	80
511	0
971	956
78	72
972	216
119	826
973	9
974	758
739	743
281	0
2	0
191	430
975	367
41	88
976	12
36	69
977	364
978	927
485	0
796	72
979	11
2	0
975	1
237	146
299	47
980	63
522	0
896	12
981	35
33	256
982	11
983	0
4	347
63	420
984	23
625	429
99	246
985	173
986	47
188	493
987	12
988	245
429	889
349	880
989	423
990	19
991	12
298	0
992	0
993	11
994	55
995	410
996	0
973	175
201	12
997	0
262	11
830	33
455	195
998	21
999	83
1000	382
1001	55
186	7
335	0
1002	12
9	19
1003	33
1004	428
29	55
4	11
286	403
558	211
1005	301
949	558
1006	47
517	11
276	266
1007	54
784	0
399	87
777	217
1008	44
204	1
819	293
1009	0
1010	0
7	0
31	103
1011	1
1012	1
16	47
1013	164
1014	669
1015	19
1016	63
1017	423
1018	884
1019	431
1020	11
37	130
1021	0
986	179
1022	69
1023	0
1024	1
1	5
37	244
5	55
422	124
1025	95
1026	36
1027	111
1028	115
682	17
273	47
7	361
231	11
1029	11
109	0
1030	455
1031	11
21	189
1	155
9	288
1032	111
1033	474
1034	610
104	0
652	0
1035	175
1036	489
1037	2
595	9
115	55
595	997
437	16
1038	0
311	47
122	0
1039	155
427	17
1040	36
1	804
5	36
1041	95
740	12
142	44
1042	0
503	5
1043	96
334	47
1044	11
73	36
1045	271
1046	367
1047	489
5	0
1048	1
753	0
1049	66
1050	0
581	1037
1051	215
404	12
1052	93
566	560
1053	288
920	270
1054	13
1055	43
38	7
793	985
1056	45
1057	206
451	503
1058	11
228	0
1059	7
31	83
129	0
1060	24
1061	2
1062	1
142	3
1	12
1063	262
1064	2
229	69
1065	1016
227	0
645	7
1057	0
1066	80
1067	83
4	494
1068	0
1069	0
99	7
1070	728
138	164
938	63
1071	288
674	206
864	1
955	504
1072	127
1073	0
117	0
548	382
1074	296
1075	288
517	55
1076	0
1077	95
1078	640
858	9
1079	63
1080	1
1081	55
0	655
1082	22
739	1
16	19
29	17
435	0
0	0
201	47
640	9
22	5
73	0
1083	55
1084	0
1085	14
562	527
1086	116
333	10
1087	0
133	47
250	195
1088	107
1089	17
260	637
1090	5
1091	72
1092	7
1093	5
228	572
483	408
858	12
5	80
1094	1
1095	610
1096	21
1097	107
896	0
166	952
332	11
1098	47
1099	398
1100	0
1101	446
83	56
15	118
1102	50
546	1015
1103	931
63	293
485	21
1104	309
1105	12
4	300
1106	19
1107	12
1108	47
161	264
47	586
1051	2
8	693
216	564
1109	795
565	455
823	901
1110	45
1111	263
287	615
1112	157
1113	23
26	425
919	236
1114	555
763	338
1115	263
215	120
382	11
1116	1
625	1
27	143
531	92
4	0
1117	134
955	104
199	19
1	11
227	142
978	804
1118	7
679	63
1119	55
1120	12
318	114
1121	89
1122	12
31	11
1123	966
1124	33
1125	962
340	0
1126	385
1127	0
68	236
1128	86
1129	12
1130	20
1131	7
39	73
1132	33
469	56
1133	5
1134	164
26	55
593	1
1135	0
35	0
421	2
1136	245
635	575
1137	0
1138	11
1139	0
254	1078
734	20
1140	0
1141	124
110	360
121	171
1142	633
636	0
5	47
552	1013
211	248
395	830
36	69
216	7
270	19
915	13
536	12
1143	2
1144	21
1145	81
938	12
128	313
1146	11
1147	0
1148	11
1149	47
113	251
1150	944
1042	232
1151	559
1152	33
94	0
358	83
1153	83
1129	0
212	313
294	0
1154	899
1019	130
1155	1
21	83
616	12
5	5
1156	508
1157	2
1158	12
256	106
26	116
1159	3
300	293
587	837
1160	1
8	195
1161	50
8	216
430	1
995	63
26	216
1162	614
1163	1076
1164	13
1165	6
1166	15
1167	717
1168	352
1169	206
1170	1115
568	7
1171	0
1172	175
335	702
1173	80
198	47
218	521
458	19
1174	1
125	0
1175	632
1176	0
1177	245
1178	12
1179	12
112	107
1180	504
1181	81
615	60
35	768
1182	140
1183	73
204	0
1184	0
214	2
1185	293
7	216
1186	21
65	189
1187	13
640	1127
1188	9
1069	1
223	11
298	293
1189	45
544	16
41	609
1190	439
429	2
1191	47
977	13
1192	130
797	769
1193	24
752	184
1194	11
1195	1
230	234
1196	768
236	0
191	795
329	7
1197	115
1198	47
1199	303
1200	0
1201	0
1202	27
1203	557
830	1
1204	81
110	428
230	206
721	134
1205	1070
216	1076
757	46
1206	155
5	0
1207	1158
1208	889
1209	0
26	195
10	226
1210	79
1211	0
36	0
519	0
1212	900
1213	0
91	1
1214	47
220	2
1215	889
1216	0
1217	7
33	0
1218	195
1068	264
1219	2
119	599
254	1182
1220	11
1221	783
1222	60
1223	0
99	402
973	339
1149	430
1224	593
119	0
1225	218
1226	245
1227	439
991	669
49	30
51	921
1228	18
1229	157
99	281
1230	0
1231	63
1064	127
1044	11
333	141
1078	1000
1232	655
1233	11
1234	483
1083	33
1235	476
204	47
1236	47
1237	0
332	6
789	47
26	0
1010	55
1045	265
1066	16
623	428
1238	12
1239	396
332	1135
1240	17
1241	9
472	338
1242	226
1243	0
1244	209
1065	251
1245	18
1246	1
42	63
819	11
1247	54
12	93
1248	24
713	195
0	36
1	164
1249	186
1250	433
305	12
23	671
1215	72
1251	7
1252	428
1253	12
1085	294
1254	1107
1255	496
479	1147
1256	0
656	428
1	116
1054	0
1257	21
1258	200
606	136
104	505
1259	148
445	991
17	25
1260	1118
1261	177
456	44
1262	0
925	36
1106	431
400	104
89	526
173	1106
1263	132
26	5
1264	80
1265	78
900	250
1266	430
1267	359
1268	129
107	724
9	564
18	12
1269	1086
17	326
9	476
1270	357
1271	181
1272	12
1115	215
610	0
281	9
1273	7
1274	55
1275	880
29	11
1276	73
166	0
1207	226
1277	1136
26	0
729	7
1278	2
585	423
119	0
263	9
388	288
1279	21
1280	578
65	11
1281	0
1282	597
481	12
1255	0
1283	557
1284	0
685	1159
307	410
421	912
583	674
1285	491
12	386
200	0
721	292
326	142
1286	1229
2	111
1287	655
1288	610
2	44
1289	0
839	104
1290	1101
111	0
1291	0
1292	0
1293	27
860	107
958	294
1294	195
1295	130
117	195
314	95
1296	20
1297	635
1298	1013
1299	19
1300	401
1301	1
5	1072
334	179
740	14
1302	281
699	1052
777	12
1303	24
1304	389
1305	233
1306	11
402	528
29	669
512	7
1307	493
1308	11
1309	12
1310	1
235	610
1311	111
26	89
121	81
31	0
1069	11
1312	13
5	35
1313	0
1314	21
1315	410
1316	609
1317	16
886	81
403	655
31	9
382	1
1318	1
987	1081
125	658
41	497
1319	171
651	1187
190	60
166	256
569	553
1320	350
1321	0
1054	0
1322	2
1323	1227
583	768
65	362
462	5
932	0
981	7
1324	207
941	214
1325	49
1054	82
8	12
399	0
204	906
1009	33
498	95
1326	836
910	12
1327	2
1233	0
1328	0
1329	73
1330	47
1331	254
1332	47
640	294
1064	36
1333	0
112	12
1146	1332
268	40
1334	0
1335	926
1336	511
958	794
145	174
1337	12
544	11
1	1248
1338	18
200	1099
1339	5
1340	655
216	27
1341	605
1342	821
1343	189
1344	515
1345	0
224	270
231	499
1346	1040
1347	0
1348	0
121	326
33	1052
165	25
796	12
827	7
445	0
1349	338
1350	11
1351	313
277	18
1352	0
41	597
1353	396
4	206
1354	23
216	11
26	261
1355	115
204	60
94	1136
1356	7
1357	489
1358	430
1359	73
86	9
1360	2
762	2
277	7
1145	21
339	44
1361	157
1362	81
333	2
216	650
1363	268
286	0
1364	423
147	1227
1365	12
1366	0
1367	0
703	47
1368	695
1369	11
1370	12
62	0
1371	27
1372	830
1373	0
739	47
1374	12
1375	69
1376	1204
35	8
1377	455
1378	810
415	985
1379	12
1380	104
86	1003
1381	476
592	294
967	50
10	617
1382	238
593	47
52	442
132	256
480	73
1383	860
1384	1250
36	0
1385	596
1386	1050
1387	175
1388	299
9	72
5	590
163	47
269	637
219	30
1389	22
1352	0
475	1087
694	6
685	21
210	355
1081	165
370	8
1239	502
1390	7
129	143
330	493
259	476
332	72
477	12
334	47
17	72
1141	655
1266	0
1002	16
254	12
993	309
1391	16
493	12
1392	47
1393	249
756	184
1394	331
1395	343
283	171
216	636
26	1262
932	1362
114	0
827	139
1396	12
1397	635
1398	1120
1336	277
1399	502
1400	11
630	12
140	382
1044	0
1401	56
1402	66
965	447
1403	12
1404	11
1405	360
1406	6
1407	116
1408	19
1409	184
1410	417
729	1105
451	0
1116	12
174	0
269	35
1411	12
1412	1291
264	111
445	69
1413	12
1414	852
113	1276
25	0
1415	1
1416	0
1417	1332
1418	78
80	294
1419	11
1420	47
538	0
156	36
1421	0
1422	18
881	1
1423	810
1424	493
1425	617
1426	915
597	1263
1051	0
1427	0
1428	506
9	303
1429	23
340	28
708	1294
1430	224
113	55
332	2
254	336
469	0
1431	455
692	7
819	0
1183	808
1432	504
248	47
129	50
886	7
1433	0
529	12
23	0
450	728
1434	487
1435	333
1436	1213
409	476
94	0
1437	73
119	276
1438	11
963	1425
1370	415
1439	0
548	186
1440	686
94	1131
597	915
741	0
47	111
1441	0
1442	354
16	0
241	0
165	10
317	248
1443	3
728	1
1444	428
1445	218
80	7
1400	1015
109	0
790	233
1446	189
429	0
475	326
1447	44
1448	2
1393	407
1449	116
1450	0
1451	0
74	449
1452	250
235	5
1453	11
752	430
956	0
640	356
1454	1390
1455	489
99	637
41	0
1456	889
1457	1
1458	17
1459	5
386	808
1409	671
36	0
1460	12
1461	822
1462	0
993	0
1463	17
1464	111
450	44
125	326
310	21
1157	12
12	270
37	827
1030	186
355	206
1465	83
1466	6
384	71
293	1326
1467	11
1468	12
582	140
1469	246
307	1
1257	637
1470	36
99	350
20	0
259	12
1471	966
1472	1213
1473	95
1474	375
150	46
294	2
1	5
7	55
1475	247
1476	12
1477	545
1478	418
1479	11
1480	0
2	12
1384	7
1481	275
1482	944
1483	678
42	18
1484	984
254	80
443	7
529	305
605	36
925	1215
1485	898
1486	0
1487	0
1488	1
1489	66
531	11
1165	7
1490	251
1491	1
26	11
1492	12
1493	104
475	504
1494	0
220	655
1495	72
953	254
171	223
1496	262
1497	717
1498	7
1499	11
662	1203
255	1433
1500	655
805	725
1501	142
1502	69
429	34
1503	0
1504	9
1	0
1505	11
7	12
1506	86
636	545
142	13
1507	145
1508	36
1241	402
86	18
1509	1318
1510	534
1511	47
1512	39
1513	12
122	385
1514	1134
965	7
1515	1329
231	669
539	12
1516	1078
993	141
1157	0
1517	454
1064	545
1518	288
632	0
1519	254
45	35
18	439
1520	89
1521	0
700	0
364	1425
1522	177
1523	926
1524	36
1525	837
1526	47
276	7
1527	287
110	12
1331	50
119	417
1528	7
1529	66
1405	82
1530	206
1531	1353
737	350
10	89
1532	932
1533	728
1534	0
74	79
200	360
1530	54
228	266
1535	0
713	7
1536	92
54	157
1	83
1537	1170
128	218
216	11
1538	1480
585	830
7	253
150	0
1378	410
204	1170
1539	1
21	0
1540	1
190	208
212	0
1130	1080
1541	0
1066	209
1239	760
886	72
1542	1122
522	12
10	142
1543	1
952	795
79	10
1544	66
1545	71
830	632
78	82
1546	111
1547	47
1548	11
1549	248
1550	83
625	391
1282	0
1551	12
1207	506
1512	351
1552	275
311	303
1553	12
603	1232
1554	502
1555	164
876	0
31	2
1556	5
1557	155
244	1
544	1161
956	0
1045	5
1558	132
1559	0
1535	725
248	0
273	11
1560	11
9	685
1561	338
1562	1248
1563	107
1564	1
1565	0
1566	0
17	808
35	476
1567	12
137	491
1568	489
860	280
1	1
642	195
789	1390
1569	395
1153	0
1570	289
1571	11
1572	497
753	195
876	1150
1573	11
434	605
1574	106
1575	11
1453	889
1576	729
542	0
1577	211
1559	0
1578	11
949	1194
200	56
1579	439
1580	1167
1581	87
4	28
1341	743
1582	19
1583	1251
31	1358
782	1295
1584	636
1585	1260
1586	830
0	258
25	7
1587	10
123	0
1588	9
52	288
1589	2
1590	0
1591	12
1592	774
995	93
678	428
543	777
395	35
1593	0
520	0
1594	12
830	80
31	1356
1595	0
1596	1276
1597	12
1598	11
425	351
1599	958
1027	655
1600	11
162	81
73	2
348	111
1601	218
992	13
1602	322
946	47
1603	795
1604	223
1278	2
1605	603
1606	1
546	72
1607	184
500	44
1608	92
806	1379
728	11
1609	657
1610	815
1611	0
1612	1
1613	782
1614	9
1615	1
1616	0
287	175
1617	0
1618	401
959	12
1619	7
615	17
1620	248
1621	174
1622	177
1623	680
301	0
1624	880
114	54
1625	0
1626	0
1627	72
213	5
24	12
1628	83
678	1590
1629	991
1630	55
1631	288
1632	0
535	79
585	1080
1633	452
1634	83
1635	0
235	329
1636	856
9	81
119	431
511	248
1637	33
165	1386
14	17
656	95
1638	818
621	12
981	1029
1639	208
1640	12
917	12
586	1
1641	11
1642	115
1643	80
1644	318
99	28
1645	21
799	72
114	21
1646	5
29	7
1647	189
1648	148
98	1
1649	35
1650	11
1290	1017
971	46
73	73
1651	134
1652	12
1653	1630
1654	55
1655	0
1656	0
1657	87
1433	1494
250	11
1658	0
1065	429
0	719
33	2
107	508
1659	11
544	13
28	11
1660	86
757	9
1661	60
783	44
281	686
601	1210
1662	111
1663	2
1664	0
1665	1120
755	12
1666	0
178	16
294	1600
1667	596
1668	378
1669	590
271	1189
1670	55
1348	63
36	1527
